session_id,total_pnl,emerald_pnl,tomato_pnl,emerald_position,tomato_position,emerald_cash,tomato_cash,total_slope_per_step,total_r2,emerald_slope_per_step,emerald_r2,tomato_slope_per_step,tomato_r2,product_stats_json
34,98844.0,0.0,0.0,0,0,0.0,0.0,9.941679681685002,0.9999231705841976,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82756.0,""cash"":-957236.0,""position"":80,""slope_per_step"":8.365954309631748,""r_squared"":0.9999690010718412},""ASH_COATED_OSMIUM"":{""pnl"":16088.0,""cash"":-483962.0,""position"":50,""slope_per_step"":1.5757253720532538,""r_squared"":0.9951122019622951}}"
35,99607.0,0.0,0.0,0,0,0.0,0.0,9.969272833146318,0.9999215876338702,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16891.0,""cash"":-173128.0,""position"":19,""slope_per_step"":1.6643551348795513,""r_squared"":0.9980785293257399},""INTARIAN_PEPPER_ROOT"":{""pnl"":82716.0,""cash"":-1037276.0,""position"":80,""slope_per_step"":8.304917698266753,""r_squared"":0.9999772961730687}}"
36,101497.0,0.0,0.0,0,0,0.0,0.0,10.164019710388997,0.999890281671589,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18674.0,""cash"":-91337.0,""position"":11,""slope_per_step"":1.8171340624113406,""r_squared"":0.9954254137175389},""INTARIAN_PEPPER_ROOT"":{""pnl"":82823.0,""cash"":-877169.0,""position"":80,""slope_per_step"":8.346885647977656,""r_squared"":0.9999867067489343}}"
37,99583.79999999993,0.0,0.0,0,0,0.0,0.0,10.02462845059328,0.9998731310719373,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82781.79999999993,""cash"":-853211.0,""position"":72,""slope_per_step"":8.345587161064877,""r_squared"":0.9999855814206574},""ASH_COATED_OSMIUM"":{""pnl"":16802.0,""cash"":-643264.0,""position"":66,""slope_per_step"":1.6790412895284128,""r_squared"":0.994823025099483}}"
38,99169.0,0.0,0.0,0,0,0.0,0.0,9.977088439742252,0.9999485215390097,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82149.0,""cash"":-1037843.0,""position"":80,""slope_per_step"":8.258375036783127,""r_squared"":0.9999678665609445},""ASH_COATED_OSMIUM"":{""pnl"":17020.0,""cash"":-783060.0,""position"":80,""slope_per_step"":1.718713402959134,""r_squared"":0.9992762244874259}}"
39,100164.0,0.0,0.0,0,0,0.0,0.0,10.073478869691774,0.9999258585506533,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82762.0,""cash"":-877230.0,""position"":80,""slope_per_step"":8.30503089886329,""r_squared"":0.9999637797160835},""ASH_COATED_OSMIUM"":{""pnl"":17402.0,""cash"":-252625.0,""position"":27,""slope_per_step"":1.7684479708284797,""r_squared"":0.9986946521943538}}"
40,99276.19999999995,0.0,0.0,0,0,0.0,0.0,9.976767090780866,0.9999112029583873,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":16347.0,""cash"":-783733.0,""position"":80,""slope_per_step"":1.6380728667127287,""r_squared"":0.9972238806868836},""INTARIAN_PEPPER_ROOT"":{""pnl"":82929.19999999995,""cash"":-931063.0,""position"":78,""slope_per_step"":8.338694224068147,""r_squared"":0.9999844241986003}}"
41,98557.3999999999,0.0,0.0,0,0,0.0,0.0,9.925454860730548,0.999926904950191,0.0,0.0,0.0,0.0,"{""INTARIAN_PEPPER_ROOT"":{""pnl"":82448.3999999999,""cash"":-981544.0,""position"":76,""slope_per_step"":8.334173245489737,""r_squared"":0.9999826298208824},""ASH_COATED_OSMIUM"":{""pnl"":16109.0,""cash"":-783971.0,""position"":80,""slope_per_step"":1.5912816152408162,""r_squared"":0.9962814847104626}}"
42,101000.5,0.0,0.0,0,0,0.0,0.0,10.137149786802894,0.9998121410283906,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":17825.0,""cash"":-702247.0,""position"":72,""slope_per_step"":1.7839161230171612,""r_squared"":0.9926081106931857},""INTARIAN_PEPPER_ROOT"":{""pnl"":83175.5,""cash"":-816817.0,""position"":75,""slope_per_step"":8.353233663785732,""r_squared"":0.9999841482918865}}"
43,101351.0,0.0,0.0,0,0,0.0,0.0,10.138070504407114,0.9999125129401136,0.0,0.0,0.0,0.0,"{""ASH_COATED_OSMIUM"":{""pnl"":18621.0,""cash"":108630.0,""position"":-9,""slope_per_step"":1.8179342238053422,""r_squared"":0.9986163034291966},""INTARIAN_PEPPER_ROOT"":{""pnl"":82730.0,""cash"":-957262.0,""position"":80,""slope_per_step"":8.320136280601767,""r_squared"":0.9999824245405423}}"
